task_id,family,dataset,method,method_name,estimator,seed,train_size
592,classification,data_dionis,split_conformal_raps,split_conformal_raps_AdaBoost,AdaBoost,785,0.8
593,classification,data_dionis,split_conformal_raps,split_conformal_raps_MLP,MLP,785,0.8
594,classification,data_dionis,split_conformal_raps,split_conformal_raps_XGBoost,XGBoost,785,0.8
595,classification,data_dionis,split_conformal_raps,split_conformal_raps_LogisticRegression,LogisticRegression,786,0.8
596,classification,data_dionis,split_conformal_raps,split_conformal_raps_RandomForest,RandomForest,786,0.8
597,classification,data_dionis,split_conformal_raps,split_conformal_raps_AdaBoost,AdaBoost,786,0.8
598,classification,data_dionis,split_conformal_raps,split_conformal_raps_MLP,MLP,786,0.8
599,classification,data_dionis,split_conformal_raps,split_conformal_raps_XGBoost,XGBoost,786,0.8
600,classification,data_language,majority_vote,majority_vote,__candidate_pool__,777,0.8
601,classification,data_language,majority_vote,majority_vote,__candidate_pool__,778,0.8
602,classification,data_language,majority_vote,majority_vote,__candidate_pool__,779,0.8
603,classification,data_language,majority_vote,majority_vote,__candidate_pool__,780,0.8
604,classification,data_language,majority_vote,majority_vote,__candidate_pool__,781,0.8
605,classification,data_language,majority_vote,majority_vote,__candidate_pool__,782,0.8
606,classification,data_language,majority_vote,majority_vote,__candidate_pool__,783,0.8
607,classification,data_language,majority_vote,majority_vote,__candidate_pool__,784,0.8
608,classification,data_language,majority_vote,majority_vote,__candidate_pool__,785,0.8
609,classification,data_language,majority_vote,majority_vote,__candidate_pool__,786,0.8
610,classification,data_yeast,majority_vote,majority_vote,__candidate_pool__,777,0.8
611,classification,data_yeast,majority_vote,majority_vote,__candidate_pool__,778,0.8
612,classification,data_yeast,majority_vote,majority_vote,__candidate_pool__,779,0.8
613,classification,data_yeast,majority_vote,majority_vote,__candidate_pool__,780,0.8
614,classification,data_yeast,majority_vote,majority_vote,__candidate_pool__,781,0.8
615,classification,data_yeast,majority_vote,majority_vote,__candidate_pool__,782,0.8
616,classification,data_yeast,majority_vote,majority_vote,__candidate_pool__,783,0.8
617,classification,data_yeast,majority_vote,majority_vote,__candidate_pool__,784,0.8
618,classification,data_yeast,majority_vote,majority_vote,__candidate_pool__,785,0.8
619,classification,data_yeast,majority_vote,majority_vote,__candidate_pool__,786,0.8
620,classification,data_chess,majority_vote,majority_vote,__candidate_pool__,777,0.8
621,classification,data_chess,majority_vote,majority_vote,__candidate_pool__,778,0.8
622,classification,data_chess,majority_vote,majority_vote,__candidate_pool__,779,0.8
623,classification,data_chess,majority_vote,majority_vote,__candidate_pool__,780,0.8
624,classification,data_chess,majority_vote,majority_vote,__candidate_pool__,781,0.8
625,classification,data_chess,majority_vote,majority_vote,__candidate_pool__,782,0.8
626,classification,data_chess,majority_vote,majority_vote,__candidate_pool__,783,0.8
627,classification,data_chess,majority_vote,majority_vote,__candidate_pool__,784,0.8
628,classification,data_chess,majority_vote,majority_vote,__candidate_pool__,785,0.8
629,classification,data_chess,majority_vote,majority_vote,__candidate_pool__,786,0.8
630,classification,data_cover_type,majority_vote,majority_vote,__candidate_pool__,777,0.8
631,classification,data_cover_type,majority_vote,majority_vote,__candidate_pool__,778,0.8
632,classification,data_cover_type,majority_vote,majority_vote,__candidate_pool__,779,0.8
633,classification,data_cover_type,majority_vote,majority_vote,__candidate_pool__,780,0.8
634,classification,data_cover_type,majority_vote,majority_vote,__candidate_pool__,781,0.8
635,classification,data_cover_type,majority_vote,majority_vote,__candidate_pool__,782,0.8
636,classification,data_cover_type,majority_vote,majority_vote,__candidate_pool__,783,0.8
637,classification,data_cover_type,majority_vote,majority_vote,__candidate_pool__,784,0.8
638,classification,data_cover_type,majority_vote,majority_vote,__candidate_pool__,785,0.8
639,classification,data_cover_type,majority_vote,majority_vote,__candidate_pool__,786,0.8
640,classification,data_isolet,majority_vote,majority_vote,__candidate_pool__,777,0.8
641,classification,data_isolet,majority_vote,majority_vote,__candidate_pool__,778,0.8
642,classification,data_isolet,majority_vote,majority_vote,__candidate_pool__,779,0.8
643,classification,data_isolet,majority_vote,majority_vote,__candidate_pool__,780,0.8
644,classification,data_isolet,majority_vote,majority_vote,__candidate_pool__,781,0.8
645,classification,data_isolet,majority_vote,majority_vote,__candidate_pool__,782,0.8
646,classification,data_isolet,majority_vote,majority_vote,__candidate_pool__,783,0.8
647,classification,data_isolet,majority_vote,majority_vote,__candidate_pool__,784,0.8
648,classification,data_isolet,majority_vote,majority_vote,__candidate_pool__,785,0.8
649,classification,data_isolet,majority_vote,majority_vote,__candidate_pool__,786,0.8
650,classification,data_dionis,majority_vote,majority_vote,__candidate_pool__,777,0.8
651,classification,data_dionis,majority_vote,majority_vote,__candidate_pool__,778,0.8
652,classification,data_dionis,majority_vote,majority_vote,__candidate_pool__,779,0.8
653,classification,data_dionis,majority_vote,majority_vote,__candidate_pool__,780,0.8
654,classification,data_dionis,majority_vote,majority_vote,__candidate_pool__,781,0.8
655,classification,data_dionis,majority_vote,majority_vote,__candidate_pool__,782,0.8
656,classification,data_dionis,majority_vote,majority_vote,__candidate_pool__,783,0.8
657,classification,data_dionis,majority_vote,majority_vote,__candidate_pool__,784,0.8
658,classification,data_dionis,majority_vote,majority_vote,__candidate_pool__,785,0.8
659,classification,data_dionis,majority_vote,majority_vote,__candidate_pool__,786,0.8
660,classification,data_language,pcs_oob,pcs_oob,__candidate_pool__,777,0.8
661,classification,data_language,pcs_oob,pcs_oob,__candidate_pool__,778,0.8
662,classification,data_language,pcs_oob,pcs_oob,__candidate_pool__,779,0.8
663,classification,data_language,pcs_oob,pcs_oob,__candidate_pool__,780,0.8
664,classification,data_language,pcs_oob,pcs_oob,__candidate_pool__,781,0.8
665,classification,data_language,pcs_oob,pcs_oob,__candidate_pool__,782,0.8
666,classification,data_language,pcs_oob,pcs_oob,__candidate_pool__,783,0.8
667,classification,data_language,pcs_oob,pcs_oob,__candidate_pool__,784,0.8
668,classification,data_language,pcs_oob,pcs_oob,__candidate_pool__,785,0.8
669,classification,data_language,pcs_oob,pcs_oob,__candidate_pool__,786,0.8
670,classification,data_yeast,pcs_oob,pcs_oob,__candidate_pool__,777,0.8
671,classification,data_yeast,pcs_oob,pcs_oob,__candidate_pool__,778,0.8
672,classification,data_yeast,pcs_oob,pcs_oob,__candidate_pool__,779,0.8
673,classification,data_yeast,pcs_oob,pcs_oob,__candidate_pool__,780,0.8
674,classification,data_yeast,pcs_oob,pcs_oob,__candidate_pool__,781,0.8
675,classification,data_yeast,pcs_oob,pcs_oob,__candidate_pool__,782,0.8
676,classification,data_yeast,pcs_oob,pcs_oob,__candidate_pool__,783,0.8
677,classification,data_yeast,pcs_oob,pcs_oob,__candidate_pool__,784,0.8
678,classification,data_yeast,pcs_oob,pcs_oob,__candidate_pool__,785,0.8
679,classification,data_yeast,pcs_oob,pcs_oob,__candidate_pool__,786,0.8
680,classification,data_chess,pcs_oob,pcs_oob,__candidate_pool__,777,0.8
681,classification,data_chess,pcs_oob,pcs_oob,__candidate_pool__,778,0.8
682,classification,data_chess,pcs_oob,pcs_oob,__candidate_pool__,779,0.8
683,classification,data_chess,pcs_oob,pcs_oob,__candidate_pool__,780,0.8
684,classification,data_chess,pcs_oob,pcs_oob,__candidate_pool__,781,0.8
685,classification,data_chess,pcs_oob,pcs_oob,__candidate_pool__,782,0.8
686,classification,data_chess,pcs_oob,pcs_oob,__candidate_pool__,783,0.8
687,classification,data_chess,pcs_oob,pcs_oob,__candidate_pool__,784,0.8
688,classification,data_chess,pcs_oob,pcs_oob,__candidate_pool__,785,0.8
689,classification,data_chess,pcs_oob,pcs_oob,__candidate_pool__,786,0.8
690,classification,data_cover_type,pcs_oob,pcs_oob,__candidate_pool__,777,0.8
691,classification,data_cover_type,pcs_oob,pcs_oob,__candidate_pool__,778,0.8
692,classification,data_cover_type,pcs_oob,pcs_oob,__candidate_pool__,779,0.8
693,classification,data_cover_type,pcs_oob,pcs_oob,__candidate_pool__,780,0.8
694,classification,data_cover_type,pcs_oob,pcs_oob,__candidate_pool__,781,0.8
695,classification,data_cover_type,pcs_oob,pcs_oob,__candidate_pool__,782,0.8
696,classification,data_cover_type,pcs_oob,pcs_oob,__candidate_pool__,783,0.8
697,classification,data_cover_type,pcs_oob,pcs_oob,__candidate_pool__,784,0.8
698,classification,data_cover_type,pcs_oob,pcs_oob,__candidate_pool__,785,0.8
699,classification,data_cover_type,pcs_oob,pcs_oob,__candidate_pool__,786,0.8
700,classification,data_isolet,pcs_oob,pcs_oob,__candidate_pool__,777,0.8
701,classification,data_isolet,pcs_oob,pcs_oob,__candidate_pool__,778,0.8
702,classification,data_isolet,pcs_oob,pcs_oob,__candidate_pool__,779,0.8
703,classification,data_isolet,pcs_oob,pcs_oob,__candidate_pool__,780,0.8
704,classification,data_isolet,pcs_oob,pcs_oob,__candidate_pool__,781,0.8
705,classification,data_isolet,pcs_oob,pcs_oob,__candidate_pool__,782,0.8
706,classification,data_isolet,pcs_oob,pcs_oob,__candidate_pool__,783,0.8
707,classification,data_isolet,pcs_oob,pcs_oob,__candidate_pool__,784,0.8
708,classification,data_isolet,pcs_oob,pcs_oob,__candidate_pool__,785,0.8
709,classification,data_isolet,pcs_oob,pcs_oob,__candidate_pool__,786,0.8
710,classification,data_dionis,pcs_oob,pcs_oob,__candidate_pool__,777,0.8
711,classification,data_dionis,pcs_oob,pcs_oob,__candidate_pool__,778,0.8
712,classification,data_dionis,pcs_oob,pcs_oob,__candidate_pool__,779,0.8
713,classification,data_dionis,pcs_oob,pcs_oob,__candidate_pool__,780,0.8
714,classification,data_dionis,pcs_oob,pcs_oob,__candidate_pool__,781,0.8
715,classification,data_dionis,pcs_oob,pcs_oob,__candidate_pool__,782,0.8
716,classification,data_dionis,pcs_oob,pcs_oob,__candidate_pool__,783,0.8
717,classification,data_dionis,pcs_oob,pcs_oob,__candidate_pool__,784,0.8
718,classification,data_dionis,pcs_oob,pcs_oob,__candidate_pool__,785,0.8
719,classification,data_dionis,pcs_oob,pcs_oob,__candidate_pool__,786,0.8
720,classification,data_language,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,777,0.8
721,classification,data_language,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,777,0.8
722,classification,data_language,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,777,0.8
723,classification,data_language,split_conformal_topk,split_conformal_topk_MLP,MLP,777,0.8
724,classification,data_language,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,777,0.8
725,classification,data_language,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,778,0.8
726,classification,data_language,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,778,0.8
727,classification,data_language,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,778,0.8
728,classification,data_language,split_conformal_topk,split_conformal_topk_MLP,MLP,778,0.8
729,classification,data_language,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,778,0.8
730,classification,data_language,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,779,0.8
731,classification,data_language,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,779,0.8
732,classification,data_language,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,779,0.8
733,classification,data_language,split_conformal_topk,split_conformal_topk_MLP,MLP,779,0.8
734,classification,data_language,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,779,0.8
735,classification,data_language,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,780,0.8
736,classification,data_language,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,780,0.8
737,classification,data_language,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,780,0.8
738,classification,data_language,split_conformal_topk,split_conformal_topk_MLP,MLP,780,0.8
739,classification,data_language,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,780,0.8
740,classification,data_language,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,781,0.8
741,classification,data_language,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,781,0.8
742,classification,data_language,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,781,0.8
743,classification,data_language,split_conformal_topk,split_conformal_topk_MLP,MLP,781,0.8
744,classification,data_language,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,781,0.8
745,classification,data_language,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,782,0.8
746,classification,data_language,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,782,0.8
747,classification,data_language,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,782,0.8
748,classification,data_language,split_conformal_topk,split_conformal_topk_MLP,MLP,782,0.8
749,classification,data_language,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,782,0.8
750,classification,data_language,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,783,0.8
751,classification,data_language,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,783,0.8
752,classification,data_language,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,783,0.8
753,classification,data_language,split_conformal_topk,split_conformal_topk_MLP,MLP,783,0.8
754,classification,data_language,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,783,0.8
755,classification,data_language,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,784,0.8
756,classification,data_language,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,784,0.8
757,classification,data_language,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,784,0.8
758,classification,data_language,split_conformal_topk,split_conformal_topk_MLP,MLP,784,0.8
759,classification,data_language,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,784,0.8
760,classification,data_language,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,785,0.8
761,classification,data_language,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,785,0.8
762,classification,data_language,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,785,0.8
763,classification,data_language,split_conformal_topk,split_conformal_topk_MLP,MLP,785,0.8
764,classification,data_language,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,785,0.8
765,classification,data_language,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,786,0.8
766,classification,data_language,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,786,0.8
767,classification,data_language,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,786,0.8
768,classification,data_language,split_conformal_topk,split_conformal_topk_MLP,MLP,786,0.8
769,classification,data_language,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,786,0.8
770,classification,data_yeast,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,777,0.8
771,classification,data_yeast,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,777,0.8
772,classification,data_yeast,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,777,0.8
773,classification,data_yeast,split_conformal_topk,split_conformal_topk_MLP,MLP,777,0.8
774,classification,data_yeast,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,777,0.8
775,classification,data_yeast,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,778,0.8
776,classification,data_yeast,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,778,0.8
777,classification,data_yeast,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,778,0.8
778,classification,data_yeast,split_conformal_topk,split_conformal_topk_MLP,MLP,778,0.8
779,classification,data_yeast,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,778,0.8
780,classification,data_yeast,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,779,0.8
781,classification,data_yeast,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,779,0.8
782,classification,data_yeast,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,779,0.8
783,classification,data_yeast,split_conformal_topk,split_conformal_topk_MLP,MLP,779,0.8
784,classification,data_yeast,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,779,0.8
785,classification,data_yeast,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,780,0.8
786,classification,data_yeast,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,780,0.8
787,classification,data_yeast,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,780,0.8
788,classification,data_yeast,split_conformal_topk,split_conformal_topk_MLP,MLP,780,0.8
789,classification,data_yeast,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,780,0.8
790,classification,data_yeast,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,781,0.8
791,classification,data_yeast,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,781,0.8
792,classification,data_yeast,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,781,0.8
793,classification,data_yeast,split_conformal_topk,split_conformal_topk_MLP,MLP,781,0.8
794,classification,data_yeast,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,781,0.8
795,classification,data_yeast,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,782,0.8
796,classification,data_yeast,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,782,0.8
797,classification,data_yeast,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,782,0.8
798,classification,data_yeast,split_conformal_topk,split_conformal_topk_MLP,MLP,782,0.8
799,classification,data_yeast,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,782,0.8
800,classification,data_yeast,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,783,0.8
801,classification,data_yeast,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,783,0.8
802,classification,data_yeast,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,783,0.8
803,classification,data_yeast,split_conformal_topk,split_conformal_topk_MLP,MLP,783,0.8
804,classification,data_yeast,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,783,0.8
805,classification,data_yeast,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,784,0.8
806,classification,data_yeast,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,784,0.8
807,classification,data_yeast,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,784,0.8
808,classification,data_yeast,split_conformal_topk,split_conformal_topk_MLP,MLP,784,0.8
809,classification,data_yeast,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,784,0.8
810,classification,data_yeast,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,785,0.8
811,classification,data_yeast,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,785,0.8
812,classification,data_yeast,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,785,0.8
813,classification,data_yeast,split_conformal_topk,split_conformal_topk_MLP,MLP,785,0.8
814,classification,data_yeast,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,785,0.8
815,classification,data_yeast,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,786,0.8
816,classification,data_yeast,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,786,0.8
817,classification,data_yeast,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,786,0.8
818,classification,data_yeast,split_conformal_topk,split_conformal_topk_MLP,MLP,786,0.8
819,classification,data_yeast,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,786,0.8
820,classification,data_chess,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,777,0.8
821,classification,data_chess,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,777,0.8
822,classification,data_chess,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,777,0.8
823,classification,data_chess,split_conformal_topk,split_conformal_topk_MLP,MLP,777,0.8
824,classification,data_chess,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,777,0.8
825,classification,data_chess,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,778,0.8
826,classification,data_chess,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,778,0.8
827,classification,data_chess,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,778,0.8
828,classification,data_chess,split_conformal_topk,split_conformal_topk_MLP,MLP,778,0.8
829,classification,data_chess,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,778,0.8
830,classification,data_chess,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,779,0.8
831,classification,data_chess,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,779,0.8
832,classification,data_chess,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,779,0.8
833,classification,data_chess,split_conformal_topk,split_conformal_topk_MLP,MLP,779,0.8
834,classification,data_chess,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,779,0.8
835,classification,data_chess,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,780,0.8
836,classification,data_chess,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,780,0.8
837,classification,data_chess,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,780,0.8
838,classification,data_chess,split_conformal_topk,split_conformal_topk_MLP,MLP,780,0.8
839,classification,data_chess,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,780,0.8
840,classification,data_chess,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,781,0.8
841,classification,data_chess,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,781,0.8
842,classification,data_chess,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,781,0.8
843,classification,data_chess,split_conformal_topk,split_conformal_topk_MLP,MLP,781,0.8
844,classification,data_chess,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,781,0.8
845,classification,data_chess,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,782,0.8
846,classification,data_chess,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,782,0.8
847,classification,data_chess,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,782,0.8
848,classification,data_chess,split_conformal_topk,split_conformal_topk_MLP,MLP,782,0.8
849,classification,data_chess,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,782,0.8
850,classification,data_chess,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,783,0.8
851,classification,data_chess,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,783,0.8
852,classification,data_chess,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,783,0.8
853,classification,data_chess,split_conformal_topk,split_conformal_topk_MLP,MLP,783,0.8
854,classification,data_chess,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,783,0.8
855,classification,data_chess,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,784,0.8
856,classification,data_chess,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,784,0.8
857,classification,data_chess,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,784,0.8
858,classification,data_chess,split_conformal_topk,split_conformal_topk_MLP,MLP,784,0.8
859,classification,data_chess,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,784,0.8
860,classification,data_chess,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,785,0.8
861,classification,data_chess,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,785,0.8
862,classification,data_chess,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,785,0.8
863,classification,data_chess,split_conformal_topk,split_conformal_topk_MLP,MLP,785,0.8
864,classification,data_chess,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,785,0.8
865,classification,data_chess,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,786,0.8
866,classification,data_chess,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,786,0.8
867,classification,data_chess,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,786,0.8
868,classification,data_chess,split_conformal_topk,split_conformal_topk_MLP,MLP,786,0.8
869,classification,data_chess,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,786,0.8
870,classification,data_cover_type,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,777,0.8
871,classification,data_cover_type,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,777,0.8
872,classification,data_cover_type,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,777,0.8
873,classification,data_cover_type,split_conformal_topk,split_conformal_topk_MLP,MLP,777,0.8
874,classification,data_cover_type,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,777,0.8
875,classification,data_cover_type,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,778,0.8
876,classification,data_cover_type,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,778,0.8
877,classification,data_cover_type,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,778,0.8
878,classification,data_cover_type,split_conformal_topk,split_conformal_topk_MLP,MLP,778,0.8
879,classification,data_cover_type,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,778,0.8
880,classification,data_cover_type,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,779,0.8
881,classification,data_cover_type,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,779,0.8
882,classification,data_cover_type,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,779,0.8
883,classification,data_cover_type,split_conformal_topk,split_conformal_topk_MLP,MLP,779,0.8
884,classification,data_cover_type,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,779,0.8
885,classification,data_cover_type,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,780,0.8
886,classification,data_cover_type,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,780,0.8
887,classification,data_cover_type,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,780,0.8
888,classification,data_cover_type,split_conformal_topk,split_conformal_topk_MLP,MLP,780,0.8
889,classification,data_cover_type,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,780,0.8
890,classification,data_cover_type,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,781,0.8
891,classification,data_cover_type,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,781,0.8
892,classification,data_cover_type,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,781,0.8
893,classification,data_cover_type,split_conformal_topk,split_conformal_topk_MLP,MLP,781,0.8
894,classification,data_cover_type,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,781,0.8
895,classification,data_cover_type,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,782,0.8
896,classification,data_cover_type,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,782,0.8
897,classification,data_cover_type,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,782,0.8
898,classification,data_cover_type,split_conformal_topk,split_conformal_topk_MLP,MLP,782,0.8
899,classification,data_cover_type,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,782,0.8
900,classification,data_cover_type,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,783,0.8
901,classification,data_cover_type,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,783,0.8
902,classification,data_cover_type,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,783,0.8
903,classification,data_cover_type,split_conformal_topk,split_conformal_topk_MLP,MLP,783,0.8
904,classification,data_cover_type,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,783,0.8
905,classification,data_cover_type,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,784,0.8
906,classification,data_cover_type,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,784,0.8
907,classification,data_cover_type,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,784,0.8
908,classification,data_cover_type,split_conformal_topk,split_conformal_topk_MLP,MLP,784,0.8
909,classification,data_cover_type,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,784,0.8
910,classification,data_cover_type,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,785,0.8
