task_id,family,dataset,method,method_name,estimator,seed,train_size
7756,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,783,0.8
7757,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,783,0.8
7758,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,OLS,783,0.8
7759,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,Ridge,783,0.8
7760,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,Lasso,783,0.8
7761,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,783,0.8
7762,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,MLP,783,0.8
7763,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,XGBoost,784,0.8
7764,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,RandomForest,784,0.8
7765,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,784,0.8
7766,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,784,0.8
7767,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,OLS,784,0.8
7768,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,Ridge,784,0.8
7769,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,Lasso,784,0.8
7770,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,784,0.8
7771,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,MLP,784,0.8
7772,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,XGBoost,785,0.8
7773,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,RandomForest,785,0.8
7774,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,785,0.8
7775,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,785,0.8
7776,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,OLS,785,0.8
7777,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,Ridge,785,0.8
7778,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,Lasso,785,0.8
7779,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,785,0.8
7780,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,MLP,785,0.8
7781,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,XGBoost,786,0.8
7782,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,RandomForest,786,0.8
7783,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,786,0.8
7784,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,786,0.8
7785,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,OLS,786,0.8
7786,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,Ridge,786,0.8
7787,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,Lasso,786,0.8
7788,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,786,0.8
7789,regression,data_energy_efficiency,jackknife_bootstrap,jackknife_bootstrap,MLP,786,0.8
7790,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,XGBoost,777,0.8
7791,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,RandomForest,777,0.8
7792,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,777,0.8
7793,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,777,0.8
7794,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,OLS,777,0.8
7795,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Ridge,777,0.8
7796,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Lasso,777,0.8
7797,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,777,0.8
7798,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,MLP,777,0.8
7799,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,XGBoost,778,0.8
7800,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,RandomForest,778,0.8
7801,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,778,0.8
7802,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,778,0.8
7803,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,OLS,778,0.8
7804,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Ridge,778,0.8
7805,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Lasso,778,0.8
7806,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,778,0.8
7807,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,MLP,778,0.8
7808,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,XGBoost,779,0.8
7809,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,RandomForest,779,0.8
7810,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,779,0.8
7811,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,779,0.8
7812,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,OLS,779,0.8
7813,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Ridge,779,0.8
7814,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Lasso,779,0.8
7815,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,779,0.8
7816,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,MLP,779,0.8
7817,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,XGBoost,780,0.8
7818,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,RandomForest,780,0.8
7819,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,780,0.8
7820,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,780,0.8
7821,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,OLS,780,0.8
7822,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Ridge,780,0.8
7823,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Lasso,780,0.8
7824,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,780,0.8
7825,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,MLP,780,0.8
7826,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,XGBoost,781,0.8
7827,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,RandomForest,781,0.8
7828,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,781,0.8
7829,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,781,0.8
7830,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,OLS,781,0.8
7831,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Ridge,781,0.8
7832,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Lasso,781,0.8
7833,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,781,0.8
7834,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,MLP,781,0.8
7835,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,XGBoost,782,0.8
7836,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,RandomForest,782,0.8
7837,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,782,0.8
7838,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,782,0.8
7839,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,OLS,782,0.8
7840,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Ridge,782,0.8
7841,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Lasso,782,0.8
7842,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,782,0.8
7843,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,MLP,782,0.8
7844,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,XGBoost,783,0.8
7845,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,RandomForest,783,0.8
7846,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,783,0.8
7847,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,783,0.8
7848,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,OLS,783,0.8
7849,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Ridge,783,0.8
7850,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Lasso,783,0.8
7851,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,783,0.8
7852,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,MLP,783,0.8
7853,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,XGBoost,784,0.8
7854,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,RandomForest,784,0.8
7855,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,784,0.8
7856,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,784,0.8
7857,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,OLS,784,0.8
7858,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Ridge,784,0.8
7859,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Lasso,784,0.8
7860,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,784,0.8
7861,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,MLP,784,0.8
7862,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,XGBoost,785,0.8
7863,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,RandomForest,785,0.8
7864,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,785,0.8
7865,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,785,0.8
7866,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,OLS,785,0.8
7867,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Ridge,785,0.8
7868,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Lasso,785,0.8
7869,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,785,0.8
7870,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,MLP,785,0.8
7871,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,XGBoost,786,0.8
7872,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,RandomForest,786,0.8
7873,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,786,0.8
7874,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,786,0.8
7875,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,OLS,786,0.8
7876,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Ridge,786,0.8
7877,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,Lasso,786,0.8
7878,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,786,0.8
7879,regression,data_kin8nm,jackknife_bootstrap,jackknife_bootstrap,MLP,786,0.8
7880,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,XGBoost,777,0.8
7881,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,RandomForest,777,0.8
7882,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,777,0.8
7883,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,777,0.8
7884,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,OLS,777,0.8
7885,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Ridge,777,0.8
7886,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Lasso,777,0.8
7887,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,777,0.8
7888,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,MLP,777,0.8
7889,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,XGBoost,778,0.8
7890,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,RandomForest,778,0.8
7891,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,778,0.8
7892,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,778,0.8
7893,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,OLS,778,0.8
7894,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Ridge,778,0.8
7895,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Lasso,778,0.8
7896,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,778,0.8
7897,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,MLP,778,0.8
7898,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,XGBoost,779,0.8
7899,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,RandomForest,779,0.8
7900,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,779,0.8
7901,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,779,0.8
7902,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,OLS,779,0.8
7903,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Ridge,779,0.8
7904,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Lasso,779,0.8
7905,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,779,0.8
7906,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,MLP,779,0.8
7907,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,XGBoost,780,0.8
7908,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,RandomForest,780,0.8
7909,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,780,0.8
7910,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,780,0.8
7911,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,OLS,780,0.8
7912,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Ridge,780,0.8
7913,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Lasso,780,0.8
7914,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,780,0.8
7915,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,MLP,780,0.8
7916,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,XGBoost,781,0.8
7917,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,RandomForest,781,0.8
7918,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,781,0.8
7919,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,781,0.8
7920,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,OLS,781,0.8
7921,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Ridge,781,0.8
7922,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Lasso,781,0.8
7923,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,781,0.8
7924,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,MLP,781,0.8
7925,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,XGBoost,782,0.8
7926,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,RandomForest,782,0.8
7927,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,782,0.8
7928,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,782,0.8
7929,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,OLS,782,0.8
7930,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Ridge,782,0.8
7931,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Lasso,782,0.8
7932,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,782,0.8
7933,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,MLP,782,0.8
7934,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,XGBoost,783,0.8
7935,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,RandomForest,783,0.8
7936,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,783,0.8
7937,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,783,0.8
7938,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,OLS,783,0.8
7939,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Ridge,783,0.8
7940,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Lasso,783,0.8
7941,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,783,0.8
7942,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,MLP,783,0.8
7943,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,XGBoost,784,0.8
7944,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,RandomForest,784,0.8
7945,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,784,0.8
7946,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,784,0.8
7947,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,OLS,784,0.8
7948,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Ridge,784,0.8
7949,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Lasso,784,0.8
7950,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,784,0.8
7951,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,MLP,784,0.8
7952,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,XGBoost,785,0.8
7953,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,RandomForest,785,0.8
7954,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,785,0.8
7955,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,785,0.8
7956,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,OLS,785,0.8
7957,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Ridge,785,0.8
7958,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Lasso,785,0.8
7959,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,785,0.8
7960,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,MLP,785,0.8
7961,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,XGBoost,786,0.8
7962,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,RandomForest,786,0.8
7963,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,786,0.8
7964,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,786,0.8
7965,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,OLS,786,0.8
7966,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Ridge,786,0.8
7967,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,Lasso,786,0.8
7968,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,786,0.8
7969,regression,data_naval_propulsion,jackknife_bootstrap,jackknife_bootstrap,MLP,786,0.8
7970,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,XGBoost,777,0.8
7971,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,RandomForest,777,0.8
7972,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,777,0.8
7973,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,777,0.8
7974,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,OLS,777,0.8
7975,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Ridge,777,0.8
7976,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Lasso,777,0.8
7977,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,777,0.8
7978,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,MLP,777,0.8
7979,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,XGBoost,778,0.8
7980,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,RandomForest,778,0.8
7981,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,778,0.8
7982,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,778,0.8
7983,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,OLS,778,0.8
7984,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Ridge,778,0.8
7985,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Lasso,778,0.8
7986,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,778,0.8
7987,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,MLP,778,0.8
7988,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,XGBoost,779,0.8
7989,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,RandomForest,779,0.8
7990,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,779,0.8
7991,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,779,0.8
7992,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,OLS,779,0.8
7993,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Ridge,779,0.8
7994,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Lasso,779,0.8
7995,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,779,0.8
7996,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,MLP,779,0.8
7997,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,XGBoost,780,0.8
7998,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,RandomForest,780,0.8
7999,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,780,0.8
8000,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,780,0.8
8001,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,OLS,780,0.8
8002,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Ridge,780,0.8
8003,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Lasso,780,0.8
8004,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,780,0.8
8005,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,MLP,780,0.8
8006,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,XGBoost,781,0.8
8007,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,RandomForest,781,0.8
8008,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,781,0.8
8009,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,781,0.8
8010,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,OLS,781,0.8
8011,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Ridge,781,0.8
8012,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Lasso,781,0.8
8013,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,781,0.8
8014,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,MLP,781,0.8
8015,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,XGBoost,782,0.8
8016,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,RandomForest,782,0.8
8017,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,782,0.8
8018,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,782,0.8
8019,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,OLS,782,0.8
8020,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Ridge,782,0.8
8021,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Lasso,782,0.8
8022,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,782,0.8
8023,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,MLP,782,0.8
8024,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,XGBoost,783,0.8
8025,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,RandomForest,783,0.8
8026,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,783,0.8
8027,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,783,0.8
8028,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,OLS,783,0.8
8029,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Ridge,783,0.8
8030,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Lasso,783,0.8
8031,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,783,0.8
8032,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,MLP,783,0.8
8033,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,XGBoost,784,0.8
8034,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,RandomForest,784,0.8
8035,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ExtraTrees,784,0.8
8036,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,AdaBoost,784,0.8
8037,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,OLS,784,0.8
8038,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Ridge,784,0.8
8039,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,Lasso,784,0.8
8040,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,ElasticNet,784,0.8
8041,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,MLP,784,0.8
8042,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,XGBoost,785,0.8
8043,regression,data_superconductor,jackknife_bootstrap,jackknife_bootstrap,RandomForest,785,0.8
